ITFGSM Hash Distance, MT-ITFGSM Hash Distance, L2 Distance ITFGSM, L2 Distance MT-ITFGSM,SSIM ITFGSM,SSIM MT-ITFGSM
0.000000000000000000e+00,0.000000000000000000e+00,2.740000009536743164e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.874154925346374512e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.950000047683715820e+00,2.970000028610229492e+00,1.000000000000000000e+00,9.668455123901367188e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.859999895095825195e+00,1.000000000000000000e+00,9.835927486419677734e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.772434234619140625e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.910000085830688477e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.828206896781921387e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.519999980926513672e+00,1.000000000000000000e+00,9.873352050781250000e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.782140254974365234e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.950000047683715820e+00,2.900000095367431641e+00,1.000000000000000000e+00,9.723541140556335449e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.640000104904174805e+00,2.650000095367431641e+00,1.000000000000000000e+00,9.751102328300476074e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.950000047683715820e+00,2.950000047683715820e+00,1.000000000000000000e+00,9.818544983863830566e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.539999961853027344e+00,1.000000000000000000e+00,9.827418923377990723e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.750000000000000000e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.805614352226257324e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.720000028610229492e+00,2.529999971389770508e+00,1.000000000000000000e+00,9.650783538818359375e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.740000009536743164e+00,2.559999942779541016e+00,1.000000000000000000e+00,9.876543879508972168e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.859999895095825195e+00,2.569999933242797852e+00,1.000000000000000000e+00,9.804336428642272949e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.740000009536743164e+00,2.650000095367431641e+00,1.000000000000000000e+00,9.882473945617675781e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.809999942779541016e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.752345085144042969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.980000019073486328e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.848267436027526855e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.837556481361389160e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.819999933242797852e+00,1.000000000000000000e+00,9.753909707069396973e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.807646274566650391e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.069999933242797852e+00,2.920000076293945312e+00,1.000000000000000000e+00,9.874966144561767578e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.920000076293945312e+00,1.000000000000000000e+00,9.768689274787902832e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.630000114440917969e+00,2.579999923706054688e+00,1.000000000000000000e+00,9.876627326011657715e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.980000019073486328e+00,2.359999895095825195e+00,1.000000000000000000e+00,9.570955634117126465e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.210000038146972656e+00,1.000000000000000000e+00,9.815036654472351074e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.690000057220458984e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.704739451408386230e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.519999980926513672e+00,1.000000000000000000e+00,9.807167053222656250e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.720000028610229492e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.737169146537780762e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.923539757728576660e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.824028611183166504e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.740000009536743164e+00,2.319999933242797852e+00,1.000000000000000000e+00,9.828750491142272949e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.872727394104003906e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.788875579833984375e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.960000038146972656e+00,2.549999952316284180e+00,1.000000000000000000e+00,9.861020445823669434e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.860764145851135254e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.490000009536743164e+00,1.000000000000000000e+00,9.794527888298034668e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.690000057220458984e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.778022170066833496e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.910000085830688477e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.844102859497070312e-01
4.000000000000000000e+00,4.000000000000000000e+00,2.829999923706054688e+00,2.920000076293945312e+00,1.000000000000000000e+00,9.662916064262390137e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.819999933242797852e+00,2.549999952316284180e+00,1.000000000000000000e+00,9.839682579040527344e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.900000095367431641e+00,2.740000009536743164e+00,1.000000000000000000e+00,9.664344787597656250e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.700000047683715820e+00,1.000000000000000000e+00,9.762608408927917480e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.834706783294677734e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.744365215301513672e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.744871258735656738e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.779999971389770508e+00,1.000000000000000000e+00,9.781456589698791504e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.619999885559082031e+00,1.000000000000000000e+00,9.882430434226989746e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.990000009536743164e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.807116389274597168e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.678885936737060547e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.970000028610229492e+00,3.000000000000000000e+00,1.000000000000000000e+00,9.813767075538635254e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.828926920890808105e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.805262684822082520e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.857864379882812500e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.575856328010559082e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.950000047683715820e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.743106365203857422e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.910000085830688477e+00,2.890000104904174805e+00,1.000000000000000000e+00,9.806124567985534668e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.900000095367431641e+00,1.000000000000000000e+00,9.966748356819152832e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.797070622444152832e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.390000104904174805e+00,1.000000000000000000e+00,9.688370823860168457e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.950000047683715820e+00,1.000000000000000000e+00,9.719678759574890137e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.950000047683715820e+00,2.900000095367431641e+00,1.000000000000000000e+00,9.757308959960937500e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.740000009536743164e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.796517491340637207e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.569999933242797852e+00,2.619999885559082031e+00,1.000000000000000000e+00,9.797956347465515137e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.619999885559082031e+00,1.000000000000000000e+00,9.813961386680603027e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.670000076293945312e+00,2.599999904632568359e+00,1.000000000000000000e+00,9.758539199829101562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.839999914169311523e+00,1.000000000000000000e+00,9.823269844055175781e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.810047745704650879e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.859999895095825195e+00,1.000000000000000000e+00,9.816248416900634766e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.569999933242797852e+00,1.000000000000000000e+00,9.894177317619323730e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.619999885559082031e+00,1.000000000000000000e+00,9.725453257560729980e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.690000057220458984e+00,2.500000000000000000e+00,1.000000000000000000e+00,9.788601398468017578e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.990000009536743164e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.803699851036071777e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.299999952316284180e+00,1.000000000000000000e+00,9.820443987846374512e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.791764616966247559e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.782623648643493652e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.854290485382080078e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.910000085830688477e+00,2.819999933242797852e+00,1.000000000000000000e+00,9.747601151466369629e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.779999971389770508e+00,1.000000000000000000e+00,9.833099246025085449e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.630000114440917969e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.747931361198425293e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.910000085830688477e+00,2.829999923706054688e+00,1.000000000000000000e+00,9.716081619262695312e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.817883372306823730e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.970000028610229492e+00,2.829999923706054688e+00,1.000000000000000000e+00,9.817364215850830078e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.769999980926513672e+00,1.000000000000000000e+00,9.840211868286132812e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.950000047683715820e+00,2.859999895095825195e+00,1.000000000000000000e+00,9.888942837715148926e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.970000028610229492e+00,2.779999971389770508e+00,1.000000000000000000e+00,9.742566943168640137e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.660000085830688477e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.726670384407043457e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.680000066757202148e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.718384742736816406e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.730932116508483887e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.746791720390319824e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.736857414245605469e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.529999971389770508e+00,1.000000000000000000e+00,9.862510561943054199e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.529999971389770508e+00,2.519999980926513672e+00,1.000000000000000000e+00,9.892029166221618652e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.809935688972473145e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.980000019073486328e+00,2.859999895095825195e+00,1.000000000000000000e+00,9.887270927429199219e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.818156361579895020e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.750000000000000000e+00,1.000000000000000000e+00,9.785310626029968262e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.450000047683715820e+00,1.000000000000000000e+00,9.845806956291198730e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.769999980926513672e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.799008369445800781e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.769999980926513672e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.825951457023620605e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.758079648017883301e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.220000028610229492e+00,1.000000000000000000e+00,9.817128181457519531e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.940000057220458984e+00,2.769999980926513672e+00,1.000000000000000000e+00,9.775848388671875000e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.881194233894348145e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.720000028610229492e+00,1.000000000000000000e+00,9.824783802032470703e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.720000028610229492e+00,1.000000000000000000e+00,9.814576506614685059e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.876109957695007324e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.619999885559082031e+00,2.559999942779541016e+00,1.000000000000000000e+00,9.816927909851074219e-01
2.000000000000000000e+00,4.000000000000000000e+00,2.720000028610229492e+00,2.549999952316284180e+00,1.000000000000000000e+00,9.798607826232910156e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.701163172721862793e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.339999914169311523e+00,1.000000000000000000e+00,9.890685081481933594e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.650000095367431641e+00,2.539999961853027344e+00,1.000000000000000000e+00,9.845077991485595703e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.775462746620178223e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.769999980926513672e+00,1.000000000000000000e+00,9.760439991950988770e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.890000104904174805e+00,2.910000085830688477e+00,1.000000000000000000e+00,9.855132699012756348e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.811177253723144531e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.734303355216979980e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.009999990463256836e+00,2.950000047683715820e+00,1.000000000000000000e+00,9.731221199035644531e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.710000038146972656e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.617700576782226562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.856302738189697266e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.079999923706054688e+00,2.960000038146972656e+00,1.000000000000000000e+00,9.743518233299255371e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.640000104904174805e+00,2.410000085830688477e+00,1.000000000000000000e+00,9.734673500061035156e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.733718037605285645e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.910000085830688477e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.809400439262390137e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.799897670745849609e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.660000085830688477e+00,2.579999923706054688e+00,1.000000000000000000e+00,9.757518768310546875e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.670000076293945312e+00,1.000000000000000000e+00,9.738280177116394043e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.559999942779541016e+00,1.000000000000000000e+00,9.870401024818420410e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.640000104904174805e+00,2.559999942779541016e+00,1.000000000000000000e+00,9.705225825309753418e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.769999980926513672e+00,1.000000000000000000e+00,9.749440550804138184e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.640000104904174805e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.780979156494140625e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.837145209312438965e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.140000104904174805e+00,1.000000000000000000e+00,9.855267405509948730e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.700000047683715820e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.737879633903503418e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.980000019073486328e+00,2.819999933242797852e+00,1.000000000000000000e+00,9.748588204383850098e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.839999914169311523e+00,2.660000085830688477e+00,1.000000000000000000e+00,9.824739098548889160e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.869999885559082031e+00,2.849999904632568359e+00,1.000000000000000000e+00,9.958038330078125000e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.730000019073486328e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.660776257514953613e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.609999895095825195e+00,1.000000000000000000e+00,9.901198744773864746e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.869999885559082031e+00,1.000000000000000000e+00,9.760870337486267090e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.779999971389770508e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.852733612060546875e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.549999952316284180e+00,2.619999885559082031e+00,1.000000000000000000e+00,9.839897155761718750e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.789999961853027344e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.761795997619628906e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.819999933242797852e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.837848544120788574e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.690000057220458984e+00,2.569999933242797852e+00,1.000000000000000000e+00,9.751665592193603516e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.009999990463256836e+00,2.970000028610229492e+00,1.000000000000000000e+00,9.819371700286865234e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.970000028610229492e+00,2.849999904632568359e+00,1.000000000000000000e+00,9.767279028892517090e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.599999904632568359e+00,1.000000000000000000e+00,9.820640683174133301e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.734630584716796875e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.569999933242797852e+00,1.000000000000000000e+00,9.889138340950012207e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.750000000000000000e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.921843409538269043e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.730000019073486328e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.732356071472167969e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.450000047683715820e+00,1.000000000000000000e+00,9.845525622367858887e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.910000085830688477e+00,2.369999885559082031e+00,1.000000000000000000e+00,9.658305644989013672e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.681739807128906250e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.829999923706054688e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.875786900520324707e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.779999971389770508e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.889912009239196777e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.009999990463256836e+00,2.849999904632568359e+00,1.000000000000000000e+00,9.634850621223449707e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.650000095367431641e+00,1.000000000000000000e+00,9.881704449653625488e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.740000009536743164e+00,2.589999914169311523e+00,1.000000000000000000e+00,9.674868583679199219e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.299999952316284180e+00,1.000000000000000000e+00,9.801175594329833984e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.670000076293945312e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.802449345588684082e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.809999942779541016e+00,2.710000038146972656e+00,1.000000000000000000e+00,9.796956181526184082e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.690000057220458984e+00,1.000000000000000000e+00,9.845263361930847168e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.650000095367431641e+00,1.000000000000000000e+00,9.894972443580627441e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.839999914169311523e+00,2.759999990463256836e+00,1.000000000000000000e+00,9.749314188957214355e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.870750904083251953e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.950000047683715820e+00,2.890000104904174805e+00,1.000000000000000000e+00,9.758394360542297363e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.670000076293945312e+00,2.170000076293945312e+00,1.000000000000000000e+00,9.855039715766906738e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.829999923706054688e+00,2.450000047683715820e+00,1.000000000000000000e+00,9.790382385253906250e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.900000095367431641e+00,2.869999885559082031e+00,1.000000000000000000e+00,9.811472892761230469e-01
4.000000000000000000e+00,2.000000000000000000e+00,2.529999971389770508e+00,2.579999923706054688e+00,1.000000000000000000e+00,9.595718383789062500e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.109999895095825195e+00,3.009999990463256836e+00,1.000000000000000000e+00,9.865472912788391113e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.950000047683715820e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.805304408073425293e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.640000104904174805e+00,1.000000000000000000e+00,9.846339821815490723e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.890000104904174805e+00,2.789999961853027344e+00,1.000000000000000000e+00,9.721935391426086426e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.880000114440917969e+00,2.430000066757202148e+00,1.000000000000000000e+00,9.832329154014587402e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.960000038146972656e+00,2.569999933242797852e+00,1.000000000000000000e+00,9.700117111206054688e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.119999885559082031e+00,1.000000000000000000e+00,9.879016876220703125e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.799999952316284180e+00,2.779999971389770508e+00,1.000000000000000000e+00,9.707089066505432129e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.680000066757202148e+00,1.000000000000000000e+00,9.829327464103698730e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.759999990463256836e+00,2.750000000000000000e+00,1.000000000000000000e+00,9.846484065055847168e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.980000019073486328e+00,2.809999942779541016e+00,1.000000000000000000e+00,9.851871132850646973e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.789999961853027344e+00,2.630000114440917969e+00,1.000000000000000000e+00,9.869731068611145020e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.859999895095825195e+00,2.730000019073486328e+00,1.000000000000000000e+00,9.763939976692199707e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.950000047683715820e+00,2.750000000000000000e+00,1.000000000000000000e+00,9.889400601387023926e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.960000038146972656e+00,2.880000114440917969e+00,1.000000000000000000e+00,9.726584553718566895e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.849999904632568359e+00,2.579999923706054688e+00,1.000000000000000000e+00,9.866640567779541016e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.880000114440917969e+00,1.000000000000000000e+00,9.931378364562988281e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.509999990463256836e+00,1.000000000000000000e+00,9.787569046020507812e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.930000066757202148e+00,2.799999952316284180e+00,1.000000000000000000e+00,9.848835468292236328e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.720000028610229492e+00,2.750000000000000000e+00,1.000000000000000000e+00,9.734633564949035645e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.890000104904174805e+00,2.720000028610229492e+00,1.000000000000000000e+00,9.830369353294372559e-01
