ITFGSM Hash Distance, MT-IFGSM Hash Distance, L2 Distance IFGSM, L2 Distance MT-IFGSM, SSIM ITFGSM, SSIM MT-IFGSM
0.000000000000000000e+00,0.000000000000000000e+00,2.049999952316284180e+00,1.710000038146972656e+00,9.858880043029785156e-01,9.900531768798828125e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.929999947547912598e+00,1.419999957084655762e+00,9.875885844230651855e-01,9.929399490356445312e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.019999980926513672e+00,1.659999966621398926e+00,9.869983792304992676e-01,9.910199642181396484e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.009999990463256836e+00,1.289999961853027344e+00,9.863870143890380859e-01,9.936922192573547363e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.210000038146972656e+00,1.429999947547912598e+00,9.891076683998107910e-01,9.949548840522766113e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.940000057220458984e+00,1.450000047683715820e+00,9.867074489593505859e-01,9.923697113990783691e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.069999933242797852e+00,1.179999947547912598e+00,9.812720417976379395e-01,9.931866526603698730e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.039999961853027344e+00,1.679999947547912598e+00,9.883484244346618652e-01,9.920548796653747559e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.250000000000000000e+00,9.866054058074951172e-01,9.945839047431945801e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.950000047683715820e+00,1.669999957084655762e+00,9.838702678680419922e-01,9.877028465270996094e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.139999985694885254e+00,9.889526963233947754e-01,9.959943890571594238e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.419999957084655762e+00,9.863259196281433105e-01,9.934430122375488281e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.170000076293945312e+00,1.250000000000000000e+00,9.835602641105651855e-01,9.936618804931640625e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.509999990463256836e+00,1.200000047683715820e+00,9.853718280792236328e-01,9.902622699737548828e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.830000042915344238e+00,9.837467074394226074e-01,9.873701930046081543e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.240000009536743164e+00,9.879137873649597168e-01,9.952878355979919434e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.299999952316284180e+00,9.877386093139648438e-01,9.950599670410156250e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.190000057220458984e+00,9.866421818733215332e-01,9.940128326416015625e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.200000047683715820e+00,1.070000052452087402e+00,9.789353013038635254e-01,9.931858181953430176e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.069999933242797852e+00,1.370000004768371582e+00,9.884719848632812500e-01,9.945876598358154297e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.259999990463256836e+00,9.854647517204284668e-01,9.936690330505371094e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.029999971389770508e+00,1.940000057220458984e+00,9.826088547706604004e-01,9.839329719543457031e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.240000009536743164e+00,1.419999957084655762e+00,9.887018799781799316e-01,9.952142834663391113e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.380000114440917969e+00,1.220000028610229492e+00,9.869923591613769531e-01,9.962843060493469238e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.250000000000000000e+00,1.990000009536743164e+00,9.830678105354309082e-01,9.868727326393127441e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.879999995231628418e+00,1.419999957084655762e+00,9.894196391105651855e-01,9.932615756988525391e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.340000033378601074e+00,9.819559454917907715e-01,9.915286898612976074e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.509999990463256836e+00,9.896435737609863281e-01,9.943682551383972168e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.940000057220458984e+00,1.370000004768371582e+00,9.849240779876708984e-01,9.917023181915283203e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.049999952316284180e+00,1.169999957084655762e+00,9.834333062171936035e-01,9.938841462135314941e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.840000033378601074e+00,9.848755002021789551e-01,9.877287745475769043e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.889999985694885254e+00,1.340000033378601074e+00,9.860816597938537598e-01,9.923732876777648926e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.799999952316284180e+00,1.309999942779541016e+00,9.762856960296630859e-01,9.864544272422790527e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.049999952316284180e+00,1.330000042915344238e+00,9.867079257965087891e-01,9.935687184333801270e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.799999952316284180e+00,1.259999990463256836e+00,9.841749072074890137e-01,9.918131232261657715e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.089999914169311523e+00,1.440000057220458984e+00,9.841905236244201660e-01,9.919099807739257812e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.279999971389770508e+00,9.850164055824279785e-01,9.934899210929870605e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.259999990463256836e+00,1.190000057220458984e+00,9.866464734077453613e-01,9.955666661262512207e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,2.109999895095825195e+00,9.859185814857482910e-01,9.863564372062683105e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.820000052452087402e+00,1.299999952316284180e+00,9.864534735679626465e-01,9.924725890159606934e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.889999985694885254e+00,1.519999980926513672e+00,9.879210591316223145e-01,9.916434288024902344e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.159999966621398926e+00,9.886022210121154785e-01,9.957590699195861816e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.919999957084655762e+00,1.179999947547912598e+00,9.859213829040527344e-01,9.939906597137451172e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.089999914169311523e+00,1.669999957084655762e+00,9.881346821784973145e-01,9.919700622558593750e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.929999947547912598e+00,1.330000042915344238e+00,9.889667630195617676e-01,9.941198229789733887e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.809999942779541016e+00,1.309999942779541016e+00,9.860023856163024902e-01,9.921621680259704590e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.430000066757202148e+00,1.259999990463256836e+00,9.864421486854553223e-01,9.960446953773498535e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.940000057220458984e+00,1.230000019073486328e+00,9.868800044059753418e-01,9.936818480491638184e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.330000042915344238e+00,9.861922264099121094e-01,9.932882189750671387e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.879999995231628418e+00,1.460000038146972656e+00,9.870367050170898438e-01,9.916169643402099609e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.089999914169311523e+00,1.450000047683715820e+00,9.857470393180847168e-01,9.923207163810729980e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.360000014305114746e+00,9.881870746612548828e-01,9.949261546134948730e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.200000047683715820e+00,1.230000019073486328e+00,9.741075634956359863e-01,9.898960590362548828e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.909999966621398926e+00,1.789999961853027344e+00,9.452984929084777832e-01,9.466912746429443359e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.480000019073486328e+00,9.873166680335998535e-01,9.940035939216613770e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.309999942779541016e+00,1.129999995231628418e+00,9.854254722595214844e-01,9.959695935249328613e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.320000052452087402e+00,9.886250495910644531e-01,9.950073361396789551e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.009999990463256836e+00,1.440000057220458984e+00,9.876481890678405762e-01,9.931845664978027344e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.160000085830688477e+00,1.269999980926513672e+00,9.884710311889648438e-01,9.952676892280578613e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.089999914169311523e+00,1.120000004768371582e+00,9.878641963005065918e-01,9.955393671989440918e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.339999914169311523e+00,1.169999957084655762e+00,9.831092953681945801e-01,9.951336383819580078e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.089999914169311523e+00,1.350000023841857910e+00,9.879965186119079590e-01,9.942011833190917969e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.929999947547912598e+00,1.250000000000000000e+00,9.854092597961425781e-01,9.934474825859069824e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.350000023841857910e+00,9.874395728111267090e-01,9.945182204246520996e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.390000104904174805e+00,1.429999947547912598e+00,9.860904216766357422e-01,9.944739937782287598e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.149999976158142090e+00,9.836161732673645020e-01,9.944277405738830566e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.349999904632568359e+00,1.210000038146972656e+00,9.847466945648193359e-01,9.953346252441406250e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.049999952316284180e+00,1.580000042915344238e+00,9.881818890571594238e-01,9.928638935089111328e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.899999976158142090e+00,1.210000038146972656e+00,9.863452315330505371e-01,9.933350682258605957e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.220000028610229492e+00,9.880746006965637207e-01,9.951100349426269531e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.870000004768371582e+00,1.200000047683715820e+00,9.867008328437805176e-01,9.938380122184753418e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.470000028610229492e+00,1.110000014305114746e+00,9.871716499328613281e-01,9.968554377555847168e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.190000057220458984e+00,9.868450164794921875e-01,9.955191016197204590e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.250000000000000000e+00,1.110000014305114746e+00,9.834223389625549316e-01,9.951873421669006348e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.059999942779541016e+00,1.399999976158142090e+00,9.856449961662292480e-01,9.927936196327209473e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.279999971389770508e+00,9.872536659240722656e-01,9.945185780525207520e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.269999980926513672e+00,9.866864085197448730e-01,9.940581321716308594e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.440000057220458984e+00,9.860399365425109863e-01,9.919530749320983887e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.759999990463256836e+00,1.320000052452087402e+00,9.863206744194030762e-01,9.914161562919616699e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.359999895095825195e+00,1.129999995231628418e+00,9.848765730857849121e-01,9.960612654685974121e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.769999980926513672e+00,1.309999942779541016e+00,9.827342033386230469e-01,9.896247386932373047e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.269999980926513672e+00,1.129999995231628418e+00,9.835290312767028809e-01,9.952900409698486328e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.340000033378601074e+00,9.865977168083190918e-01,9.939403533935546875e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.840000033378601074e+00,1.200000047683715820e+00,9.866840243339538574e-01,9.936763644218444824e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.200000047683715820e+00,1.429999947547912598e+00,9.891082644462585449e-01,9.950261116027832031e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.319999933242797852e+00,1.090000033378601074e+00,9.845171570777893066e-01,9.958480000495910645e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.140000104904174805e+00,1.509999990463256836e+00,9.880704879760742188e-01,9.936617016792297363e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.269999980926513672e+00,1.179999947547912598e+00,9.844205975532531738e-01,9.951688647270202637e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.419999957084655762e+00,9.873380661010742188e-01,9.926711916923522949e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.329999923706054688e+00,1.179999947547912598e+00,9.858958125114440918e-01,9.957323074340820312e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.259999990463256836e+00,1.440000057220458984e+00,9.866256713867187500e-01,9.939354062080383301e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.299999952316284180e+00,9.874565005302429199e-01,9.947620034217834473e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.220000028610229492e+00,1.190000057220458984e+00,9.865029454231262207e-01,9.954302906990051270e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.049999952316284180e+00,1.830000042915344238e+00,9.829761981964111328e-01,9.863950610160827637e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.179999947547912598e+00,9.861055016517639160e-01,9.951795935630798340e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.420000076293945312e+00,1.580000042915344238e+00,9.862858653068542480e-01,9.928467869758605957e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.539999961853027344e+00,9.868843555450439453e-01,9.925736784934997559e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.909999966621398926e+00,1.289999961853027344e+00,9.880774617195129395e-01,9.939391016960144043e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.659999966621398926e+00,9.864032864570617676e-01,9.916978478431701660e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.329999923706054688e+00,1.190000057220458984e+00,9.852692484855651855e-01,9.957168698310852051e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.350000023841857910e+00,9.865043759346008301e-01,9.928091168403625488e-01
2.000000000000000000e+00,2.000000000000000000e+00,1.909999966621398926e+00,1.279999971389770508e+00,9.874816536903381348e-01,9.934167861938476562e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.390000104904174805e+00,1.240000009536743164e+00,9.844233989715576172e-01,9.946599602699279785e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.069999933242797852e+00,1.360000014305114746e+00,9.871951937675476074e-01,9.937630295753479004e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.039999961853027344e+00,1.350000023841857910e+00,9.880720973014831543e-01,9.943415522575378418e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.319999933242797852e+00,1.179999947547912598e+00,9.847352504730224609e-01,9.955134987831115723e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.570000052452087402e+00,9.856629967689514160e-01,9.916322827339172363e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.840000033378601074e+00,1.460000038146972656e+00,9.858212471008300781e-01,9.905106425285339355e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.909999966621398926e+00,1.340000033378601074e+00,9.725804328918457031e-01,9.840837121009826660e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.059999942779541016e+00,1.149999976158142090e+00,9.854035973548889160e-01,9.947605729103088379e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.490000009536743164e+00,9.866892695426940918e-01,9.930396080017089844e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.210000038146972656e+00,1.309999942779541016e+00,9.871931076049804688e-01,9.947242736816406250e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.840000033378601074e+00,1.269999980926513672e+00,9.869878292083740234e-01,9.932772517204284668e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.009999990463256836e+00,1.320000052452087402e+00,9.874634742736816406e-01,9.941322207450866699e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.049999952316284180e+00,1.399999976158142090e+00,9.851400256156921387e-01,9.925274848937988281e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.380000114440917969e+00,1.350000023841857910e+00,9.866635799407958984e-01,9.954649806022644043e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.210000038146972656e+00,2.180000066757202148e+00,9.853305816650390625e-01,9.855058193206787109e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.429999947547912598e+00,9.821192622184753418e-01,9.903199076652526855e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.259999990463256836e+00,9.883660674095153809e-01,9.957236647605895996e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.140000104904174805e+00,1.730000019073486328e+00,9.864187240600585938e-01,9.908745884895324707e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.190000057220458984e+00,1.330000042915344238e+00,9.886164069175720215e-01,9.951694011688232422e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.380000114440917969e+00,1.169999957084655762e+00,9.844985604286193848e-01,9.954879283905029297e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.590000033378601074e+00,9.874663352966308594e-01,9.919387698173522949e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,2.059999942779541016e+00,9.862792491912841797e-01,9.880199432373046875e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.940000057220458984e+00,1.299999952316284180e+00,9.878816604614257812e-01,9.942027926445007324e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.340000033378601074e+00,9.896068572998046875e-01,9.951193928718566895e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.889999985694885254e+00,1.299999952316284180e+00,9.871489405632019043e-01,9.934224486351013184e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.130000114440917969e+00,1.580000042915344238e+00,9.753473401069641113e-01,9.847323298454284668e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.860000014305114746e+00,1.289999961853027344e+00,9.856628775596618652e-01,9.926269054412841797e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.289999961853027344e+00,1.139999985694885254e+00,9.852524399757385254e-01,9.955305457115173340e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.400000095367431641e+00,1.440000057220458984e+00,9.860126376152038574e-01,9.943839907646179199e-01
2.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.350000023841857910e+00,9.885709285736083984e-01,9.948261380195617676e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.279999971389770508e+00,1.200000047683715820e+00,9.825337529182434082e-01,9.944705963134765625e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.079999923706054688e+00,1.210000038146972656e+00,9.870440959930419922e-01,9.950225949287414551e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.440000057220458984e+00,9.881950020790100098e-01,9.933753013610839844e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.309999942779541016e+00,9.884241223335266113e-01,9.944744110107421875e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.220000028610229492e+00,1.370000004768371582e+00,9.861529469490051270e-01,9.942439198493957520e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.840000033378601074e+00,1.179999947547912598e+00,9.876492619514465332e-01,9.941087365150451660e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.970000028610229492e+00,1.330000042915344238e+00,9.875438213348388672e-01,9.938163757324218750e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.200000047683715820e+00,9.890058636665344238e-01,9.962264895439147949e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.990000009536743164e+00,1.299999952316284180e+00,9.876356124877929688e-01,9.942761063575744629e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.259999990463256836e+00,9.836052060127258301e-01,9.925859570503234863e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.049999952316284180e+00,1.600000023841857910e+00,9.859766960144042969e-01,9.909413456916809082e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.970000028610229492e+00,1.220000028610229492e+00,9.831123948097229004e-01,9.927980899810791016e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.990000009536743164e+00,1.240000009536743164e+00,9.862370491027832031e-01,9.941091537475585938e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.919999957084655762e+00,1.289999961853027344e+00,9.878330230712890625e-01,9.935402274131774902e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.289999961853027344e+00,1.100000023841857910e+00,9.842318892478942871e-01,9.955397248268127441e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.180000066757202148e+00,1.360000014305114746e+00,9.843937754631042480e-01,9.930300712585449219e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.380000114440917969e+00,2.299999952316284180e+00,9.853426814079284668e-01,9.860712885856628418e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.150000095367431641e+00,1.460000038146972656e+00,9.868164658546447754e-01,9.937825798988342285e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.230000019073486328e+00,9.869520068168640137e-01,9.952711462974548340e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.309999942779541016e+00,1.210000038146972656e+00,9.795172810554504395e-01,9.927482604980468750e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.339999914169311523e+00,1.299999952316284180e+00,9.859768748283386230e-01,9.951785206794738770e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.269999980926513672e+00,1.159999966621398926e+00,9.818164706230163574e-01,9.944215416908264160e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.240000009536743164e+00,9.865279197692871094e-01,9.946305155754089355e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.390000104904174805e+00,1.159999966621398926e+00,9.844629168510437012e-01,9.955873489379882812e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.240000009536743164e+00,9.873378276824951172e-01,9.941950440406799316e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.990000009536743164e+00,1.429999947547912598e+00,9.876117706298828125e-01,9.933180809020996094e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.049999952316284180e+00,1.529999971389770508e+00,9.869625568389892578e-01,9.920511245727539062e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.250000000000000000e+00,9.829203486442565918e-01,9.931637644767761230e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.009999990463256836e+00,1.230000019073486328e+00,9.860858917236328125e-01,9.941143989562988281e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.160000085830688477e+00,1.490000009536743164e+00,9.886409640312194824e-01,9.939577579498291016e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.019999980926513672e+00,1.250000000000000000e+00,9.876320362091064453e-01,9.945084452629089355e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.180000066757202148e+00,1.240000009536743164e+00,9.880310893058776855e-01,9.954874515533447266e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.170000076293945312e+00,1.059999942779541016e+00,9.858479499816894531e-01,9.959018826484680176e-01
2.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.350000023841857910e+00,9.893686771392822266e-01,9.948287010192871094e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.899999976158142090e+00,1.330000042915344238e+00,9.866089820861816406e-01,9.928105473518371582e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.019999980926513672e+00,1.370000004768371582e+00,9.879018664360046387e-01,9.936690330505371094e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.019999980926513672e+00,1.679999947547912598e+00,9.860443472862243652e-01,9.898942112922668457e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.140000104904174805e+00,1.179999947547912598e+00,9.863497614860534668e-01,9.950860142707824707e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.700000047683715820e+00,1.269999980926513672e+00,9.879596829414367676e-01,9.927682876586914062e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.289999961853027344e+00,1.399999976158142090e+00,9.884713292121887207e-01,9.956068992614746094e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.259999990463256836e+00,1.070000052452087402e+00,9.835989475250244141e-01,9.955596923828125000e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.250000000000000000e+00,1.690000057220458984e+00,9.884441494941711426e-01,9.932386279106140137e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.019999980926513672e+00,1.370000004768371582e+00,9.874258041381835938e-01,9.935600757598876953e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.170000076293945312e+00,2.039999961853027344e+00,9.836661219596862793e-01,9.854156374931335449e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.879999995231628418e+00,1.240000009536743164e+00,9.881860613822937012e-01,9.940325617790222168e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.140000104904174805e+00,1.259999990463256836e+00,9.833166003227233887e-01,9.933860301971435547e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.119999885559082031e+00,1.500000000000000000e+00,9.848480820655822754e-01,9.908037781715393066e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.029999971389770508e+00,1.269999980926513672e+00,9.884431958198547363e-01,9.950258135795593262e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.170000076293945312e+00,1.179999947547912598e+00,9.852151274681091309e-01,9.944199919700622559e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.039999961853027344e+00,1.149999976158142090e+00,9.881439805030822754e-01,9.955954551696777344e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.069999933242797852e+00,1.360000014305114746e+00,9.857413768768310547e-01,9.935452342033386230e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.069999933242797852e+00,1.159999966621398926e+00,9.885394573211669922e-01,9.956386685371398926e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.210000038146972656e+00,9.897694587707519531e-01,9.964000582695007324e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.980000019073486328e+00,1.350000023841857910e+00,9.862451553344726562e-01,9.928121566772460938e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.099999904632568359e+00,1.759999990463256836e+00,9.872689247131347656e-01,9.910607933998107910e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.359999895095825195e+00,1.299999952316284180e+00,9.847858548164367676e-01,9.946716427803039551e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.230000019073486328e+00,1.299999952316284180e+00,9.808662533760070801e-01,9.914469718933105469e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.879999995231628418e+00,1.159999966621398926e+00,9.865737557411193848e-01,9.939047694206237793e-01
2.000000000000000000e+00,2.000000000000000000e+00,2.259999990463256836e+00,1.100000023841857910e+00,9.818725585937500000e-01,9.945686459541320801e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.109999895095825195e+00,1.529999971389770508e+00,9.871291518211364746e-01,9.928844571113586426e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.410000085830688477e+00,1.250000000000000000e+00,9.857840538024902344e-01,9.956777095794677734e-01
