ITFGSM Hash Distance, MT-IFGSM Hash Distance, L2 Distance ITFGSM, L2 Distance MT-IFGSM, SSIM ITFGSM, SSIM MT-IFGSM
0.000000000000000000e+00,0.000000000000000000e+00,3.650000095367431641e+00,3.670000076293945312e+00,9.505675435066223145e-01,9.447536468505859375e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.450614452362060547e-01,9.442890286445617676e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.819999933242797852e+00,9.606897830963134766e-01,9.576753973960876465e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.595715403556823730e-01,9.585700631141662598e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.521110057830810547e-01,9.513861536979675293e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.567592740058898926e-01,9.554104804992675781e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.484352469444274902e-01,9.520184993743896484e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.504737854003906250e-01,9.497880935668945312e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.703989028930664062e-01,9.694609642028808594e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.500072598457336426e-01,9.499222636222839355e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.358838200569152832e-01,9.348373413085937500e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.809999942779541016e+00,3.809999942779541016e+00,9.631192684173583984e-01,9.631576538085937500e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.575355648994445801e-01,9.565998911857604980e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.405211806297302246e-01,9.414241909980773926e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.627794623374938965e-01,9.617899060249328613e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.592092633247375488e-01,9.554324150085449219e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.829999923706054688e+00,9.486826062202453613e-01,9.447074532508850098e-01
2.000000000000000000e+00,4.000000000000000000e+00,3.859999895095825195e+00,3.839999914169311523e+00,9.088342189788818359e-01,9.156877398490905762e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.417151808738708496e-01,9.481046795845031738e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.607489109039306641e-01,9.592806696891784668e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.648495316505432129e-01,9.647426009178161621e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.460692405700683594e-01,9.446516633033752441e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.759999990463256836e+00,3.779999971389770508e+00,9.372895359992980957e-01,9.371216297149658203e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.799999952316284180e+00,3.799999952316284180e+00,9.645883440971374512e-01,9.645040631294250488e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.829999923706054688e+00,9.530304074287414551e-01,9.553508162498474121e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.358772635459899902e-01,9.424791336059570312e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.829999923706054688e+00,9.712038636207580566e-01,9.661189913749694824e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.662329554557800293e-01,9.697768092155456543e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.551325440406799316e-01,9.577660560607910156e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.569513201713562012e-01,9.558245539665222168e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.680000066757202148e+00,3.690000057220458984e+00,9.593226313591003418e-01,9.565861225128173828e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.676556587219238281e-01,9.671685099601745605e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.380702972412109375e-01,9.445821642875671387e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.839999914169311523e+00,9.529306292533874512e-01,9.425901770591735840e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.407426714897155762e-01,9.492812156677246094e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.486131668090820312e-01,9.471367001533508301e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.619999885559082031e+00,3.640000104904174805e+00,9.334477782249450684e-01,9.281976819038391113e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.570316672325134277e-01,9.570059776306152344e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.809999942779541016e+00,3.799999952316284180e+00,9.293636679649353027e-01,9.374319911003112793e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.809999942779541016e+00,9.485433697700500488e-01,9.461309313774108887e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.769999980926513672e+00,3.769999980926513672e+00,9.497252106666564941e-01,9.482230544090270996e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.616010189056396484e-01,9.606995582580566406e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.509907364845275879e-01,9.563950896263122559e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.430708885192871094e-01,9.413803219795227051e-01
4.000000000000000000e+00,4.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.515401721000671387e-01,9.507212638854980469e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.647194743156433105e-01,9.635139107704162598e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.829999923706054688e+00,9.505243301391601562e-01,9.493775367736816406e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.617082476615905762e-01,9.620714783668518066e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.583293795585632324e-01,9.578866958618164062e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.435205459594726562e-01,9.428436756134033203e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.666140675544738770e-01,9.688535332679748535e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.508007168769836426e-01,9.510493278503417969e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.556440711021423340e-01,9.548771381378173828e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.524955749511718750e-01,9.514996409416198730e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.520003199577331543e-01,9.525999426841735840e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.640910029411315918e-01,9.631531238555908203e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.730000019073486328e+00,3.670000076293945312e+00,9.199878573417663574e-01,9.296398162841796875e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,3.190000057220458984e+00,8.928301334381103516e-01,8.460103869438171387e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.628176689147949219e-01,9.620575904846191406e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.644954204559326172e-01,9.582102894783020020e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.655351638793945312e-01,9.651536941528320312e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.789999961853027344e+00,3.779999971389770508e+00,9.623944759368896484e-01,9.632201194763183594e-01
4.000000000000000000e+00,2.000000000000000000e+00,3.809999942779541016e+00,3.809999942779541016e+00,9.655204415321350098e-01,9.651436209678649902e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.528338909149169922e-01,9.536835551261901855e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.849999904632568359e+00,9.521793723106384277e-01,9.549646973609924316e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.553424715995788574e-01,9.588332176208496094e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.471603035926818848e-01,9.468147158622741699e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.819999933242797852e+00,9.647197723388671875e-01,9.646596908569335938e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.819999933242797852e+00,9.655097126960754395e-01,9.651074409484863281e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.439458847045898438e-01,9.449704289436340332e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.551262259483337402e-01,9.575268626213073730e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.626424908638000488e-01,9.619157910346984863e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.809999942779541016e+00,9.472292065620422363e-01,9.487867951393127441e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.604966640472412109e-01,9.598488807678222656e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.495232105255126953e-01,9.483765959739685059e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.718862175941467285e-01,9.675440788269042969e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.627497792243957520e-01,9.623997807502746582e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.789999961853027344e+00,3.779999971389770508e+00,9.427043795585632324e-01,9.458918571472167969e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.480503201484680176e-01,9.514644145965576172e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.597393870353698730e-01,9.598691463470458984e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.549955725669860840e-01,9.537577629089355469e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.829999923706054688e+00,9.518334269523620605e-01,9.511075019836425781e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.398672580718994141e-01,9.383739829063415527e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.631068110466003418e-01,9.602264761924743652e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.759999990463256836e+00,3.759999990463256836e+00,9.353222250938415527e-01,9.335481524467468262e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.484007954597473145e-01,9.520049691200256348e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.819999933242797852e+00,3.809999942779541016e+00,9.558803439140319824e-01,9.552119374275207520e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.469090104103088379e-01,9.459431767463684082e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.686028361320495605e-01,9.683882594108581543e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.556937813758850098e-01,9.561212658882141113e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.819999933242797852e+00,9.662315249443054199e-01,9.658247828483581543e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.532217979431152344e-01,9.546310305595397949e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.809999942779541016e+00,9.563066363334655762e-01,9.544804096221923828e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.649403691291809082e-01,9.615162014961242676e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.614117145538330078e-01,9.610459208488464355e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.799999952316284180e+00,3.799999952316284180e+00,9.637930989265441895e-01,9.642886519432067871e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.629141688346862793e-01,9.623613357543945312e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.379244446754455566e-01,9.457771182060241699e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.581956863403320312e-01,9.574307799339294434e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.750000000000000000e+00,3.750000000000000000e+00,9.653909206390380859e-01,9.659183621406555176e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.584034085273742676e-01,9.571266770362854004e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.581605792045593262e-01,9.574491381645202637e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.789999961853027344e+00,3.799999952316284180e+00,9.627259373664855957e-01,9.625112414360046387e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.829999923706054688e+00,9.559281468391418457e-01,9.589619636535644531e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.829999923706054688e+00,9.525492787361145020e-01,9.528850913047790527e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.504657387733459473e-01,9.498307704925537109e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.580035209655761719e-01,9.545919299125671387e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.596967697143554688e-01,9.594306945800781250e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.583035111427307129e-01,9.572508335113525391e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.809999942779541016e+00,9.571545720100402832e-01,9.582325816154479980e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.540758132934570312e-01,9.540459513664245605e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.335154891014099121e-01,9.368179440498352051e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.549999952316284180e+00,3.619999885559082031e+00,9.342158436775207520e-01,9.134597778320312500e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.525647759437561035e-01,9.482977390289306641e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.604582786560058594e-01,9.596969485282897949e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.789999961853027344e+00,3.779999971389770508e+00,9.619536995887756348e-01,9.620515704154968262e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.497134685516357422e-01,9.489000439643859863e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.565002918243408203e-01,9.555292129516601562e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.519130587577819824e-01,9.523820281028747559e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.631390571594238281e-01,9.618946909904479980e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.518761038780212402e-01,9.565985202789306641e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.740000009536743164e+00,3.750000000000000000e+00,9.493336677551269531e-01,9.450715184211730957e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.691035747528076172e-01,9.689310193061828613e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.586606025695800781e-01,9.577572345733642578e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.819999933242797852e+00,3.829999923706054688e+00,9.639101028442382812e-01,9.634066224098205566e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.631636738777160645e-01,9.563768506050109863e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.586241841316223145e-01,9.582896232604980469e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.565563201904296875e-01,9.597927927970886230e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.564609527587890625e-01,9.554765820503234863e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.668437838554382324e-01,9.666538834571838379e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.839999914169311523e+00,9.525874257087707520e-01,9.516439437866210938e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.579999923706054688e+00,3.609999895095825195e+00,9.414329528808593750e-01,9.340515732765197754e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.829999923706054688e+00,9.442728161811828613e-01,9.423204064369201660e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.809999942779541016e+00,9.564981460571289062e-01,9.551399350166320801e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.819999933242797852e+00,3.809999942779541016e+00,9.726182818412780762e-01,9.651672244071960449e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.646596908569335938e-01,9.641302227973937988e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.799999952316284180e+00,3.789999961853027344e+00,9.509249329566955566e-01,9.575018882751464844e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.588146805763244629e-01,9.570890069007873535e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.600418210029602051e-01,9.588938355445861816e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.580006599426269531e-01,9.579640030860900879e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.799999952316284180e+00,3.809999942779541016e+00,9.589624404907226562e-01,9.596219062805175781e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.515940546989440918e-01,9.506512284278869629e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.557225704193115234e-01,9.547345638275146484e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.686415791511535645e-01,9.682428836822509766e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.740000009536743164e+00,3.740000009536743164e+00,9.570687413215637207e-01,9.558146595954895020e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.789999961853027344e+00,3.730000019073486328e+00,9.394021630287170410e-01,9.531416296958923340e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.466176629066467285e-01,9.494687914848327637e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.357557296752929688e-01,9.390322566032409668e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.531478881835937500e-01,9.518030285835266113e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.839999914169311523e+00,9.537370204925537109e-01,9.527063965797424316e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.562641978263854980e-01,9.545252919197082520e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.779999971389770508e+00,9.491336941719055176e-01,9.574814438819885254e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.611987471580505371e-01,9.615946412086486816e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.597866535186767578e-01,9.589390754699707031e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.859999895095825195e+00,9.606037735939025879e-01,9.598351120948791504e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.759999990463256836e+00,3.700000047683715820e+00,9.397711753845214844e-01,9.535970091819763184e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.829999923706054688e+00,9.659457206726074219e-01,9.606843590736389160e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.680000066757202148e+00,3.640000104904174805e+00,9.366524815559387207e-01,9.415858387947082520e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.809999942779541016e+00,9.482862353324890137e-01,9.500756263732910156e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.586294293403625488e-01,9.569699764251708984e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.545049071311950684e-01,9.543119072914123535e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.535548090934753418e-01,9.584227204322814941e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.547142386436462402e-01,9.546753764152526855e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.859999895095825195e+00,9.459505081176757812e-01,9.391134381294250488e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.859999895095825195e+00,3.849999904632568359e+00,9.521653652191162109e-01,9.511456489562988281e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.779999971389770508e+00,3.769999980926513672e+00,9.679014086723327637e-01,9.677225947380065918e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.839999914169311523e+00,9.512565732002258301e-01,9.505484104156494141e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.647268652915954590e-01,9.640811085700988770e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.575601220130920410e-01,9.571831822395324707e-01
0.000000000000000000e+00,2.000000000000000000e+00,3.829999923706054688e+00,3.839999914169311523e+00,9.651190638542175293e-01,9.651206135749816895e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.499868750572204590e-01,9.492490291595458984e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.561962485313415527e-01,9.558594822883605957e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.809999942779541016e+00,3.799999952316284180e+00,9.518038630485534668e-01,9.515437483787536621e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.769999980926513672e+00,3.769999980926513672e+00,9.633385539054870605e-01,9.624385833740234375e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.478824138641357422e-01,9.462361335754394531e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.829999923706054688e+00,9.691814780235290527e-01,9.686019420623779297e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.492809772491455078e-01,9.494754672050476074e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.829999923706054688e+00,3.819999933242797852e+00,9.680574536323547363e-01,9.682579040527343750e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.555794596672058105e-01,9.548817276954650879e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.849999904632568359e+00,9.535689949989318848e-01,9.533808827400207520e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.839999914169311523e+00,9.565665125846862793e-01,9.501996040344238281e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.700000047683715820e+00,3.700000047683715820e+00,9.601576924324035645e-01,9.600663185119628906e-01
2.000000000000000000e+00,2.000000000000000000e+00,3.740000009536743164e+00,3.740000009536743164e+00,9.603834152221679688e-01,9.604867100715637207e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.586259722709655762e-01,9.574872851371765137e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.759999990463256836e+00,3.779999971389770508e+00,9.594683647155761719e-01,9.556705355644226074e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.606038928031921387e-01,9.606888890266418457e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.799999952316284180e+00,3.789999961853027344e+00,9.566945433616638184e-01,9.560458660125732422e-01
2.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.611061215400695801e-01,9.605274200439453125e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.819999933242797852e+00,3.819999933242797852e+00,9.718440175056457520e-01,9.712061882019042969e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.497029185295104980e-01,9.476836323738098145e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.849999904632568359e+00,3.849999904632568359e+00,9.614416956901550293e-01,9.609467387199401855e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.839999914169311523e+00,3.829999923706054688e+00,9.676764607429504395e-01,9.601053595542907715e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.700000047683715820e+00,3.700000047683715820e+00,9.569523930549621582e-01,9.557085633277893066e-01
